Name,Year,Population 0-14,Population 15-64,Population 65+,Population,Births,Deaths,Migrations,E.Migration
Italy,2013,8424570.0,40237191.0,12771985.0,61433746,514308.0,600743.0,181719.0,35287.0
Italy,2014,8383503.0,40136088.0,12984565.0,61504156,502596.0,598364.0,141303.0,24875.0
Italy,2015,8321727.0,40036728.0,13154134.0,61512589,485780.0,647571.0,133123.0,37101.0
Italy,2016,8249537.0,39945852.0,13303833.0,61499222,473438.0,615261.0,143758.0,-15302.0
Italy,2017,8171513.0,39887050.0,13440336.0,61498899,458151.0,649061.0,188330.0,2257.0
Italy,2018,8074533.0,39845302.0,13568763.0,61488598,439747.0,633133.0,175364.0,7721.0
Italy,2019,7944957.0,39784076.0,13720024.0,61449057,420084.0,634417.0,153273.0,21519.0
Italy,2020,7800907.0,39694308.0,13842550.0,61337765,420836.0,746146.0,163786.0,50232.0
Italy,2021,7660522.0,39593056.0,13943215.0,61196793,422241.0,716961.0,174300.0,-20552.0
Italy,2022,7518169.0,39505158.0,14072224.0,61095551,424360.0,691238.0,184814.0,-19178.0
Italy,2023,7372987.0,39427259.0,14221609.0,61021855,427141.0,687796.0,195328.0,-8369.0
Japan,1991,22075203.0,86473991.0,15413344.0,123962538,1242171.0,843307.0,38026.0,62503793.0
Japan,1992,21518716.0,86793571.0,16066402.0,124378689,1222206.0,861181.0,34387.0,20739.0
Japan,1993,20995722.0,87011028.0,16731407.0,124738157,1203084.0,869822.0,-9738.0,35944.0
Japan,1994,20552703.0,87083272.0,17410571.0,125046546,1254978.0,879750.0,-81974.0,15135.0
Japan,1995,20159564.0,87069313.0,18098178.0,125327055,1207043.0,889497.0,-49783.0,12746.0
Japan,1996,19818834.0,86977303.0,18820572.0,125616709,1225237.0,901120.0,-12572.0,-21891.0
Japan,1997,19523815.0,86837093.0,19563654.0,125924562,1211018.0,920938.0,14082.0,3691.0
Japan,1998,19230276.0,86701884.0,20304456.0,126236616,1222994.0,941266.0,38218.0,-7892.0
Japan,1999,18959797.0,86532165.0,21019958.0,126511920,1199004.0,955914.0,-12428.0,44642.0
Japan,2000,18754607.0,86259445.0,21757849.0,126771901,1222630.0,971191.0,37859.0,-29317.0
Japan,2001,18590772.0,85965404.0,22540866.0,127097042,1201334.0,986132.0,145781.0,-35842.0
Japan,2002,18446289.0,85597173.0,23303695.0,127347157,1190882.0,1000849.0,-50788.0,110870.0
Japan,2003,18323929.0,85203487.0,23996277.0,127523693,1161763.0,1015768.0,67832.0,-37291.0
Japan,2004,18232349.0,84853288.0,24582723.0,127668360,1142121.0,1031537.0,-35076.0,69159.0
Japan,2005,18142061.0,84280053.0,25283075.0,127705189,1104360.0,1053481.0,-52729.0,38679.0
Japan,2006,18022792.0,83603265.0,26114733.0,127740790,1147636.0,1075803.0,1221.0,-37453.0
Japan,2007,17918672.0,82902138.0,26984338.0,127805148,1150467.0,1098403.0,3598.0,8696.0
Japan,2008,17839870.0,82199616.0,27787045.0,127826531,1152896.0,1121166.0,-44626.0,34279.0
Japan,2009,17729605.0,81439519.0,28581794.0,127750918,1129688.0,1144269.0,-123748.0,62716.0
Japan,2010,17566120.0,80959357.0,29120462.0,127645939,1121744.0,1193387.0,14.0,-33350.0
Japan,2011,17404863.0,80638674.0,29447820.0,127491357,1097383.0,1255935.0,-78984.0,82954.0
Japan,2012,17225880.0,79732386.0,30292497.0,127250763,1086098.0,1250945.0,-78805.0,3058.0
Japan,2013,17054528.0,78600598.0,31383496.0,127038622,1074261.0,1269270.0,14378.0,-31510.0
Japan,2014,16885858.0,77484049.0,32475177.0,126845084,1042347.0,1285178.0,36386.0,12907.0
Japan,2015,16751184.0,76519012.0,33386507.0,126656703,1040409.0,1305164.0,94438.0,-18064.0
Japan,2016,16610479.0,75739978.0,34110798.0,126461255,1011128.0,1326145.0,94438.0,25131.0
Japan,2017,16456829.0,75072829.0,34685628.0,126215286,983213.0,1349011.0,94438.0,25391.0
Japan,2018,16294753.0,74488883.0,35134494.0,125918130,955309.0,1372698.0,94438.0,25795.0
Japan,2019,16110975.0,73985983.0,35458250.0,125555208,895491.0,1392821.0,94438.0,39970.0
Japan,2020,15922298.0,73487271.0,35726158.0,125135727,882909.0,1412696.0,93717.0,16589.0
Japan,2021,15714004.0,73042241.0,35931048.0,124687293,872424.0,1426219.0,92997.0,12364.0
Japan,2022,15467740.0,72702468.0,36044558.0,124214766,863054.0,1439583.0,92276.0,11726.0
Japan,2023,15205923.0,72359362.0,36153953.0,123719238,854144.0,1452499.0,91554.0,11273.0
Kuwait,1991,375525.0,549363.0,16036.0,940924,28197.0,2574.0,-2160.0,-122801777.0
Kuwait,1992,507792.0,873431.0,21476.0,1402699,34817.0,3366.0,460630.0,-30306.0
Kuwait,1993,515998.0,950652.0,21366.0,1488016,37379.0,3441.0,52621.0,-1242.0
Kuwait,1994,529217.0,1024886.0,21205.0,1575308,38868.0,3464.0,52621.0,-733.0
Kuwait,1995,547080.0,1096318.0,20928.0,1664326,41169.0,3781.0,52621.0,-991.0
Kuwait,1996,562572.0,1156942.0,21199.0,1740713,44620.0,3812.0,21958.0,13621.0
Kuwait,1997,569590.0,1209867.0,22250.0,1801707,42521.0,4017.0,20717.0,1773.0
Kuwait,1998,572333.0,1264094.0,23393.0,1859820,41424.0,4216.0,19795.0,1110.0
Kuwait,1999,571577.0,1320052.0,24671.0,1916300,41135.0,4187.0,19011.0,521.0
Kuwait,2000,569729.0,1376379.0,26117.0,1972225,41843.0,4227.0,18273.0,36.0
Kuwait,2001,567866.0,1432021.0,27811.0,2027698,41841.0,4364.0,17581.0,415.0
Kuwait,2002,569846.0,1483716.0,29707.0,2083269,43490.0,4342.0,16935.0,-512.0
Kuwait,2003,575364.0,1532647.0,31771.0,2139782,45094.0,4424.0,16272.0,-429.0
Kuwait,2004,583700.0,1579666.0,33883.0,2197249,47274.0,4793.0,15512.0,-526.0
Kuwait,2005,595681.0,1624855.0,36085.0,2256621,50941.0,4784.0,14595.0,-1380.0
Kuwait,2006,610477.0,1668007.0,38361.0,2316845,52759.0,5247.0,12182.0,530.0
Kuwait,2007,624760.0,1710310.0,40694.0,2375764,53587.0,5293.0,9851.0,774.0
Kuwait,2008,637824.0,1752234.0,43120.0,2433178,54571.0,5510.0,7623.0,730.0
Kuwait,2009,649737.0,1793614.0,45693.0,2489044,54910.0,5368.0,5506.0,818.0
Kuwait,2010,660496.0,1834323.0,48480.0,2543299,55183.0,5239.0,3518.0,793.0
Kuwait,2011,670077.0,1874330.0,51458.0,2595865,55372.0,5367.0,1663.0,898.0
Kuwait,2012,679287.0,1912793.0,54590.0,2646670,55494.0,5497.0,-54.0,862.0
Kuwait,2013,688470.0,1949432.0,57898.0,2695800,55592.0,5628.0,-1644.0,810.0
Kuwait,2014,697384.0,1984543.0,61407.0,2743334,55634.0,5761.0,-3123.0,784.0
Kuwait,2015,705542.0,2018629.0,65131.0,2789302,55592.0,5897.0,-4508.0,781.0
Kuwait,2016,712817.0,2051803.0,69079.0,2833699,55455.0,6044.0,-5805.0,791.0
Kuwait,2017,718759.0,2084488.0,73259.0,2876506,55224.0,6192.0,-7024.0,799.0
Kuwait,2018,723016.0,2116979.0,77718.0,2917713,54909.0,6344.0,-8160.0,802.0
Kuwait,2019,725794.0,2148998.0,82512.0,2957304,54486.0,6499.0,-9211.0,815.0
Kuwait,2020,726523.0,2181072.0,87676.0,2995271,53993.0,6657.0,-10180.0,811.0
Kuwait,2021,725862.0,2212969.0,93234.0,3032065,54277.0,6776.0,-11072.0,365.0
Kuwait,2022,724939.0,2244042.0,99174.0,3068155,54541.0,6901.0,-11888.0,338.0
Kuwait,2023,723831.0,2274319.0,105430.0,3103580,54764.0,7030.0,-12633.0,324.0
Latvia,1991,570510.0,1759350.0,320972.0,2650832,34672.0,34789.0,-15220.0,-437411.0
Latvia,1992,559753.0,1729019.0,324346.0,2613118,31637.0,35489.0,-56240.0,22378.0
Latvia,1993,544231.0,1687451.0,328775.0,2560457,26761.0,39199.0,-32793.0,-7430.0
Latvia,1994,529516.0,1655071.0,332194.0,2516781,24260.0,41761.0,-24622.0,-1553.0
Latvia,1995,515031.0,1631418.0,333808.0,2480257,21635.0,38972.0,-13587.0,-5600.0
Latvia,1996,498876.0,1615982.0,337668.0,2452526,19782.0,34320.0,-9998.0,-3195.0
Latvia,1997,481973.0,1604937.0,341306.0,2428216,18830.0,33533.0,-9381.0,-226.0
Latvia,1998,463272.0,1596401.0,345749.0,2405422,18410.0,34200.0,-5714.0,-1290.0
Latvia,1999,442867.0,1595469.0,347570.0,2385906,19396.0,32844.0,-4080.0,-1988.0
Latvia,2000,423721.0,1596583.0,348123.0,2368427,20248.0,32205.0,-5473.0,-49.0
Latvia,2001,404815.0,1595322.0,350344.0,2350481,19664.0,32991.0,-5137.0,518.0
Latvia,2002,385079.0,1591651.0,353695.0,2330425,20044.0,32498.0,-9195.0,1593.0
Latvia,2003,365878.0,1583795.0,358486.0,2308159,21138.0,32437.0,-11584.0,617.0
Latvia,2004,347165.0,1572330.0,363823.0,2283318,20547.0,32024.0,-15323.0,1959.0
Latvia,2005,331898.0,1558153.0,368939.0,2258990,21873.0,32777.0,-10952.0,-2472.0
Latvia,2006,319784.0,1545300.0,373459.0,2238543,22867.0,33098.0,-8807.0,-1409.0
Latvia,2007,311629.0,1529820.0,379060.0,2220509,23958.0,33042.0,-7946.0,-1004.0
Latvia,2008,306884.0,1509750.0,380872.0,2197506,24397.0,31006.0,-22367.0,5973.0
Latvia,2009,303077.0,1477539.0,380537.0,2161153,22044.0,29897.0,-35877.0,7377.0
Latvia,2010,297819.0,1439176.0,378344.0,2115339,19781.0,30040.0,-37640.0,2085.0
Latvia,2011,293794.0,1407922.0,374777.0,2076493,18825.0,28540.0,-20077.0,-9054.0
Latvia,2012,292706.0,1385538.0,372859.0,2051103,19897.0,29025.0,-11860.0,-4402.0
Latvia,2013,293911.0,1362874.0,372645.0,2029430,20596.0,28691.0,-14262.0,684.0
Latvia,2014,295225.0,1338374.0,374115.0,2007714,20243.0,28611.0,-12708.0,-640.0
Latvia,2015,295274.0,1314484.0,376959.0,1986717,19866.0,28488.0,-12298.0,-77.0
Latvia,2016,295043.0,1292667.0,378138.0,1965848,19430.0,28368.0,-11879.0,-52.0
Latvia,2017,294689.0,1270592.0,379797.0,1945078,18960.0,28223.0,-11461.0,-46.0
Latvia,2018,293280.0,1249616.0,381485.0,1924381,18448.0,28067.0,-11050.0,-28.0
Latvia,2019,291293.0,1230198.0,382259.0,1903750,17897.0,27841.0,-10649.0,-38.0
Latvia,2020,288582.0,1209673.0,384931.0,1883186,17306.0,27567.0,-10275.0,-28.0
Latvia,2021,284378.0,1190340.0,387969.0,1862687,16697.0,27252.0,-9909.0,-35.0
Latvia,2022,278670.0,1172323.0,391233.0,1842226,16082.0,26985.0,-9556.0,-2.0
Latvia,2023,271716.0,1154480.0,395554.0,1821750,15481.0,26753.0,-9222.0,18.0
Liechtenstein,1991,5586.0,20779.0,2923.0,29288,416.0,187.0,130.0,-1792821.0
Liechtenstein,1992,5640.0,21079.0,2995.0,29714,375.0,180.0,299.0,-68.0
Liechtenstein,1993,5707.0,21422.0,3057.0,30186,415.0,178.0,213.0,22.0
Liechtenstein,1994,5758.0,21701.0,3115.0,30574,358.0,206.0,173.0,63.0
Liechtenstein,1995,5786.0,21943.0,3157.0,30886,425.0,225.0,98.0,14.0
Liechtenstein,1996,5811.0,22141.0,3194.0,31146,405.0,230.0,47.0,38.0
Liechtenstein,1997,5810.0,22285.0,3230.0,31325,394.0,230.0,-29.0,44.0
Liechtenstein,1998,5852.0,22607.0,3290.0,31749,382.0,208.0,541.0,-291.0
Liechtenstein,1999,5931.0,23002.0,3382.0,32315,430.0,206.0,194.0,148.0
Liechtenstein,2000,5993.0,23306.0,3449.0,32748,420.0,239.0,267.0,-15.0
Liechtenstein,2001,6074.0,23739.0,3499.0,33312,401.0,220.0,500.0,-117.0
Liechtenstein,2002,6128.0,24107.0,3586.0,33821,395.0,215.0,158.0,171.0
Liechtenstein,2003,6102.0,24422.0,3682.0,34206,347.0,217.0,301.0,-46.0
Liechtenstein,2004,6072.0,24696.0,3806.0,34574,372.0,198.0,132.0,62.0
Liechtenstein,2005,6061.0,24856.0,3963.0,34880,381.0,215.0,139.0,1.0
Liechtenstein,2006,6027.0,25004.0,4133.0,35164,361.0,220.0,122.0,21.0
Liechtenstein,2007,5976.0,25102.0,4312.0,35390,351.0,227.0,64.0,38.0
Liechtenstein,2008,5920.0,25155.0,4525.0,35600,350.0,205.0,88.0,-23.0
Liechtenstein,2009,5898.0,25181.0,4777.0,35856,406.0,229.0,103.0,-24.0
Liechtenstein,2010,5906.0,25235.0,4996.0,36137,400.0,235.0,118.0,-2.0
Liechtenstein,2011,5885.0,25323.0,5214.0,36422,397.0,242.0,133.0,-3.0
Liechtenstein,2012,5882.0,25373.0,5458.0,36713,395.0,249.0,146.0,-1.0
Liechtenstein,2013,5885.0,25418.0,5707.0,37010,395.0,255.0,161.0,-4.0
Liechtenstein,2014,5876.0,25477.0,5961.0,37314,393.0,262.0,176.0,-3.0
Liechtenstein,2015,5849.0,25574.0,6202.0,37625,394.0,270.0,191.0,-4.0
Liechtenstein,2016,5835.0,25677.0,6426.0,37938,395.0,276.0,191.0,3.0
Liechtenstein,2017,5837.0,25758.0,6650.0,38245,397.0,284.0,191.0,3.0
Liechtenstein,2018,5871.0,25780.0,6896.0,38547,400.0,291.0,191.0,2.0
Liechtenstein,2019,5918.0,25788.0,7139.0,38845,402.0,299.0,191.0,4.0
Liechtenstein,2020,5948.0,25811.0,7378.0,39137,405.0,307.0,191.0,3.0
Liechtenstein,2021,5987.0,25815.0,7623.0,39425,408.0,311.0,191.0,0.0
Liechtenstein,2022,6045.0,25777.0,7889.0,39711,410.0,317.0,191.0,2.0
Liechtenstein,2023,6107.0,25747.0,8139.0,39993,412.0,322.0,191.0,1.0
Lithuania,1991,832109.0,2422981.0,409958.0,3665048,56225.0,41016.0,-34903.0,3644749.0
Lithuania,1992,825710.0,2378521.0,413376.0,3617607,53618.0,41453.0,-87353.0,27747.0
Lithuania,1993,815317.0,2322780.0,416430.0,3554527,46754.0,46131.0,-51596.0,-12107.0
Lithuania,1994,805962.0,2293841.0,422329.0,3522132,42844.0,46498.0,-10161.0,-18580.0
Lithuania,1995,796802.0,2282786.0,430123.0,3509711,41183.0,45308.0,-6901.0,-1395.0
Lithuania,1996,785824.0,2275586.0,439127.0,3500537,39169.0,42896.0,-3594.0,-1853.0
Lithuania,1997,772848.0,2273521.0,448999.0,3495368,37812.0,41138.0,310.0,-2153.0
Lithuania,1998,755578.0,2278098.0,459448.0,3493124,37019.0,40755.0,2265.0,-773.0
Lithuania,1999,735109.0,2289719.0,468347.0,3493175,36415.0,39991.0,5148.0,-1521.0
Lithuania,2000,712023.0,2300487.0,476897.0,3489407,34149.0,38912.0,-4345.0,5340.0
Lithuania,2001,684436.0,2305239.0,485718.0,3475393,31546.0,40399.0,-10067.0,4906.0
Lithuania,2002,654423.0,2305183.0,494297.0,3453903,29541.0,41072.0,-12528.0,2569.0
Lithuania,2003,625342.0,2296363.0,503031.0,3424736,29977.0,40990.0,-23261.0,5107.0
Lithuania,2004,597497.0,2275486.0,511490.0,3384473,29769.0,41340.0,-34681.0,5989.0
Lithuania,2005,568260.0,2239195.0,519178.0,3326633,29510.0,43799.0,-55140.0,11589.0
Lithuania,2006,540058.0,2204341.0,526619.0,3271018,29606.0,44813.0,-26595.0,-13813.0
Lithuania,2007,515727.0,2180857.0,533982.0,3230566,30020.0,45624.0,-23497.0,-1351.0
Lithuania,2008,497313.0,2159731.0,538946.0,3195990,31536.0,43832.0,-17755.0,-4525.0
Lithuania,2009,484159.0,2134536.0,540063.0,3158758,32165.0,42032.0,-34547.0,7182.0
Lithuania,2010,469256.0,2076494.0,543023.0,3088773,30676.0,42120.0,-84113.0,25572.0
Lithuania,2011,455948.0,2011751.0,547312.0,3015011,30268.0,41037.0,-41199.0,-21794.0
Lithuania,2012,448027.0,1977765.0,547367.0,2973159,30459.0,40938.0,-21257.0,-10116.0
Lithuania,2013,441707.0,1954221.0,547430.0,2943358,29885.0,40944.0,-16807.0,-1935.0
Lithuania,2014,435458.0,1929514.0,549467.0,2914439,29544.0,41049.0,-18467.0,1053.0
Lithuania,2015,430006.0,1902351.0,552275.0,2884632,29129.0,41188.0,-17585.0,-163.0
Lithuania,2016,426274.0,1874600.0,554265.0,2855139,28657.0,41284.0,-16716.0,-150.0
Lithuania,2017,424377.0,1846150.0,555413.0,2825940,28128.0,41312.0,-15871.0,-144.0
Lithuania,2018,422876.0,1818291.0,555835.0,2797002,27543.0,41295.0,-15069.0,-117.0
Lithuania,2019,420828.0,1791209.0,556258.0,2768295,26902.0,41179.0,-14316.0,-114.0
Lithuania,2020,418446.0,1763049.0,558321.0,2739816,26225.0,41002.0,-13588.0,-114.0
Lithuania,2021,415457.0,1734874.0,561235.0,2711566,25536.0,40798.0,-12874.0,-114.0
Lithuania,2022,411681.0,1706011.0,565854.0,2683546,24842.0,40563.0,-12182.0,-117.0
Lithuania,2023,406397.0,1676082.0,573276.0,2655755,24142.0,40300.0,-11521.0,-112.0
Luxembourg,1991,68006.0,266899.0,52247.0,387152,4986.0,3912.0,4174.0,-2273851.0
Luxembourg,1992,69589.0,269550.0,53329.0,392468,5149.0,4021.0,4255.0,-67.0
Luxembourg,1993,71262.0,272188.0,54550.0,398000,5353.0,3915.0,4243.0,-149.0
Luxembourg,1994,73034.0,274673.0,55964.0,403671,5451.0,3800.0,4012.0,8.0
Luxembourg,1995,74766.0,277358.0,57495.0,409619,5421.0,3797.0,4610.0,-286.0
Luxembourg,1996,76328.0,280223.0,58930.0,415481,5689.0,3895.0,3696.0,372.0
Luxembourg,1997,77867.0,282963.0,60098.0,420928,5503.0,3927.0,3829.0,42.0
Luxembourg,1998,79407.0,285912.0,61089.0,426408,5386.0,3901.0,4070.0,-75.0
Luxembourg,1999,80996.0,289384.0,62059.0,432439,5582.0,3793.0,4719.0,-477.0
Luxembourg,2000,82717.0,292747.0,63035.0,438499,5723.0,3754.0,3644.0,447.0
Luxembourg,2001,84035.0,295712.0,64084.0,443831,5459.0,3719.0,3311.0,281.0
Luxembourg,2002,84899.0,298377.0,65205.0,448481,5345.0,3744.0,2649.0,400.0
Luxembourg,2003,85736.0,301978.0,66223.0,453937,5303.0,4053.0,5412.0,-1206.0
Luxembourg,2004,86529.0,306466.0,67405.0,460400,5452.0,3578.0,4392.0,197.0
Luxembourg,2005,87129.0,311583.0,68751.0,467463,5371.0,3621.0,6110.0,-797.0
Luxembourg,2006,87843.0,317269.0,69830.0,474942,5514.0,3766.0,5351.0,380.0
Luxembourg,2007,88495.0,322909.0,70893.0,482297,5477.0,3866.0,6001.0,-257.0
Luxembourg,2008,89147.0,329564.0,72242.0,490953,5596.0,3595.0,7700.0,-1045.0
Luxembourg,2009,89746.0,336637.0,73704.0,500087,5638.0,3655.0,6583.0,568.0
Luxembourg,2010,90461.0,343772.0,75024.0,509257,5874.0,3760.0,7660.0,-604.0
Luxembourg,2011,91485.0,352466.0,76605.0,520556,5639.0,3819.0,11004.0,-1525.0
Luxembourg,2012,92638.0,361905.0,78518.0,533061,6026.0,3876.0,10036.0,319.0
Luxembourg,2013,93967.0,370885.0,80623.0,545475,6115.0,3822.0,10348.0,-227.0
Luxembourg,2014,95303.0,379860.0,82845.0,558008,6299.0,3939.0,10066.0,107.0
Luxembourg,2015,96564.0,388702.0,85061.0,570327,6482.0,4052.0,9784.0,105.0
Luxembourg,2016,97968.0,397280.0,87184.0,582432,6661.0,4165.0,9502.0,107.0
Luxembourg,2017,99630.0,405323.0,89366.0,594319,6832.0,4274.0,9220.0,109.0
Luxembourg,2018,101424.0,412843.0,91717.0,605984,6997.0,4383.0,8938.0,113.0
Luxembourg,2019,103260.0,419955.0,94204.0,617419,7154.0,4490.0,8656.0,115.0
Luxembourg,2020,105101.0,426765.0,96749.0,628615,7297.0,4599.0,8374.0,124.0
Luxembourg,2021,106952.0,433316.0,99321.0,639589,7429.0,4644.0,8092.0,97.0
Luxembourg,2022,108781.0,439522.0,102061.0,650364,7551.0,4689.0,7810.0,103.0
Luxembourg,2023,110599.0,445339.0,104986.0,660924,7657.0,4736.0,7528.0,111.0
Monaco,1991,3806.0,19674.0,6679.0,30159,220.0,240.0,207.0,-630952.0
Monaco,1992,3900.0,19718.0,6728.0,30346,226.0,246.0,207.0,0.0
Monaco,1993,3945.0,19818.0,6768.0,30531,214.0,237.0,207.0,1.0
Monaco,1994,4006.0,19882.0,6828.0,30716,234.0,255.0,207.0,-1.0
Monaco,1995,4067.0,19985.0,6858.0,30910,234.0,238.0,207.0,-9.0
Monaco,1996,4132.0,20045.0,6936.0,31113,222.0,226.0,207.0,0.0
Monaco,1997,4170.0,20184.0,6961.0,31315,201.0,206.0,207.0,0.0
Monaco,1998,4174.0,20304.0,7024.0,31502,192.0,229.0,207.0,17.0
Monaco,1999,4181.0,20463.0,7030.0,31674,206.0,238.0,207.0,-3.0
Monaco,2000,4215.0,20577.0,7063.0,31855,214.0,233.0,207.0,-7.0
Monaco,2001,4247.0,20503.0,7093.0,31843,230.0,275.0,-168.0,201.0
Monaco,2002,4252.0,20286.0,7116.0,31654,235.0,233.0,-168.0,-23.0
Monaco,2003,4204.0,20138.0,7117.0,31459,235.0,290.0,-168.0,28.0
Monaco,2004,4118.0,19990.0,7157.0,31265,213.0,208.0,-168.0,-31.0
Monaco,2005,4019.0,19874.0,7205.0,31098,252.0,256.0,-168.0,5.0
Monaco,2006,4014.0,19621.0,7314.0,30949,232.0,218.0,-140.0,-23.0
Monaco,2007,3994.0,19427.0,7410.0,30831,226.0,225.0,-112.0,-7.0
Monaco,2008,3971.0,19201.0,7558.0,30730,221.0,230.0,-83.0,-9.0
Monaco,2009,3936.0,18987.0,7726.0,30649,220.0,236.0,-54.0,-11.0
Monaco,2010,3884.0,18782.0,7923.0,30589,218.0,243.0,-26.0,-9.0
Monaco,2011,3815.0,18626.0,8106.0,30547,215.0,250.0,2.0,-9.0
Monaco,2012,3759.0,18401.0,8363.0,30523,211.0,256.0,31.0,-10.0
Monaco,2013,3719.0,18186.0,8614.0,30519,208.0,262.0,59.0,-9.0
Monaco,2014,3674.0,18045.0,8816.0,30535,208.0,269.0,87.0,-10.0
Monaco,2015,3618.0,17908.0,9047.0,30573,208.0,275.0,115.0,-10.0
Monaco,2016,3555.0,17763.0,9314.0,30632,208.0,283.0,145.0,-11.0
Monaco,2017,3474.0,17681.0,9556.0,30711,207.0,290.0,173.0,-11.0
Monaco,2018,3386.0,17601.0,9823.0,30810,205.0,297.0,201.0,-10.0
Monaco,2019,3309.0,17524.0,10096.0,30929,205.0,307.0,229.0,-8.0
Monaco,2020,3222.0,17451.0,10393.0,31066,206.0,317.0,258.0,-10.0
Monaco,2021,3123.0,17379.0,10721.0,31223,207.0,327.0,286.0,-9.0
Monaco,2022,3041.0,17293.0,11066.0,31400,209.0,336.0,315.0,-11.0
Monaco,2023,2970.0,17196.0,11431.0,31597,209.0,345.0,344.0,-11.0
New Zealand,1991,787846.0,2274318.0,393036.0,3455200,59911.0,26389.0,4287.0,3385794.0
New Zealand,1992,797289.0,2295086.0,401179.0,3493554,59166.0,27115.0,6848.0,-545.0
New Zealand,1993,809416.0,2318810.0,408412.0,3536638,58782.0,27100.0,15587.0,-4185.0
New Zealand,1994,821389.0,2349514.0,415402.0,3586305,57321.0,26953.0,21697.0,-2398.0
New Zealand,1995,831858.0,2388363.0,421961.0,3642182,57671.0,27813.0,29832.0,-3813.0
New Zealand,1996,841777.0,2427465.0,427771.0,3697013,57280.0,28255.0,20948.0,4858.0
New Zealand,1997,849501.0,2456047.0,432872.0,3738420,57604.0,27471.0,2707.0,8567.0
New Zealand,1998,854260.0,2471562.0,438490.0,3764312,55349.0,26206.0,-10199.0,6948.0
New Zealand,1999,857621.0,2482863.0,443272.0,3783756,57053.0,28122.0,-8987.0,-500.0
New Zealand,2000,860401.0,2493791.0,448208.0,3802400,56605.0,26660.0,-12600.0,1299.0
New Zealand,2001,864365.0,2519386.0,454127.0,3837878,55799.0,27825.0,25635.0,-18131.0
New Zealand,2002,870668.0,2567204.0,460584.0,3898456,54021.0,28065.0,41592.0,-6970.0
New Zealand,2003,874587.0,2618041.0,467653.0,3960281,56134.0,28010.0,27978.0,5723.0
New Zealand,2004,875192.0,2656618.0,476356.0,4008166,58073.0,28419.0,10013.0,8218.0
New Zealand,2005,873165.0,2687275.0,487784.0,4048224,57745.0,27034.0,9739.0,-392.0
New Zealand,2006,871897.0,2716667.0,501400.0,4089964,59193.0,28245.0,12081.0,-1289.0
New Zealand,2007,873262.0,2744415.0,514307.0,4131984,64044.0,28524.0,5491.0,1009.0
New Zealand,2008,876775.0,2769646.0,525553.0,4171974,64343.0,29187.0,3814.0,1020.0
New Zealand,2009,882373.0,2798735.0,537766.0,4218874,62543.0,28965.0,21252.0,-7930.0
New Zealand,2010,889238.0,2827485.0,552522.0,4269245,63897.0,28437.0,10452.0,4459.0
New Zealand,2011,893223.0,2843799.0,569911.0,4306933,61403.0,30084.0,-1856.0,8225.0
New Zealand,2012,894728.0,2851815.0,590081.0,4336624,61178.0,30096.0,-1164.0,-227.0
New Zealand,2013,898147.0,2867833.0,611411.0,4377391,58717.0,29568.0,22468.0,-10850.0
New Zealand,2014,903670.0,2905883.0,632956.0,4442509,57242.0,31062.0,52438.0,-13500.0
New Zealand,2015,911453.0,2959530.0,654130.0,4525113,61071.0,31608.0,57128.0,-3987.0
New Zealand,2016,922338.0,3015723.0,675955.0,4614016,59427.0,31179.0,62965.0,-2310.0
New Zealand,2017,935211.0,3067393.0,697921.0,4700525,59655.0,32607.0,54759.0,4702.0
New Zealand,2018,947626.0,3112150.0,720151.0,4779927,61035.0,33120.0,49083.0,2404.0
New Zealand,2019,957639.0,3154921.0,742243.0,4854803,62232.0,33656.0,44179.0,2121.0
New Zealand,2020,966660.0,3193659.0,765015.0,4925334,63250.0,34219.0,39276.0,2224.0
New Zealand,2021,974506.0,3228314.0,788622.0,4991442,64045.0,34508.0,34372.0,2199.0
New Zealand,2022,978389.0,3259136.0,815479.0,5053004,64588.0,34838.0,29468.0,2344.0
New Zealand,2023,978717.0,3288616.0,842369.0,5109702,64823.0,35210.0,24564.0,2521.0
Norway,1991,809816.0,2757502.0,694415.0,4261733,60808.0,44926.0,8045.0,-871896.0
Norway,1992,819149.0,2770892.0,696317.0,4286358,60109.0,44731.0,9944.0,-697.0
Norway,1993,829771.0,2786125.0,696069.0,4311965,59678.0,46597.0,12809.0,-283.0
Norway,1994,839606.0,2801722.0,695311.0,4336639,60092.0,44071.0,7436.0,1217.0
Norway,1995,848702.0,2815419.0,694981.0,4359102,60292.0,45190.0,6366.0,995.0
Norway,1996,858267.0,2828860.0,694151.0,4381278,60927.0,43860.0,5816.0,-707.0
Norway,1997,867927.0,2844844.0,692902.0,4405673,59801.0,44595.0,10700.0,-1511.0
Norway,1998,877335.0,2865159.0,690225.0,4432719,58352.0,43987.0,13823.0,-1142.0
Norway,1999,888218.0,2889104.0,686056.0,4463378,59298.0,45170.0,19001.0,-2470.0
Norway,2000,898624.0,2912019.0,681758.0,4492401,59234.0,44002.0,9687.0,4104.0
Norway,2001,904802.0,2931782.0,678612.0,4515196,56696.0,43981.0,7955.0,2125.0
Norway,2002,908555.0,2954726.0,676322.0,4539603,55434.0,44466.0,17174.0,-3735.0
Norway,2003,909880.0,2980357.0,676067.0,4566304,56458.0,42482.0,11285.0,1440.0
Norway,2004,908549.0,3006126.0,678739.0,4593414,56951.0,41202.0,13211.0,-1850.0
